Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4286477,,0,384.51,0,4.15,3,CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4c3CCCC4)c2c1,IC50,'=',4719,nM,5.33,,,UO_0000065,13.85,0.27,1.18,6.07,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4293701,,0,330.41,0,3.27,4,CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3cc[nH]n3)c2c1,IC50,'=',3226,nM,5.49,,,UO_0000065,16.62,0.33,2.22,6.26,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4160433,,0,384.46,0,3.46,6c,COc1cc2ncc(-c3ccc4nc[nH]c4c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',120,nM,6.92,,,UO_0000065,18,0.35,3.46,7.75,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4170854,,0,402.47,0,3.44,3,COc1cc2ncc(C(=O)Oc3ccccc3C)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',38,nM,7.42,,,UO_0000065,18.44,0.36,3.98,8.53,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4164029,,0,378.88,0,4.24,5b,COc1cc2ncc(-c3ccc(Cl)cc3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',520,nM,6.28,,,UO_0000065,16.59,0.34,2.04,10.36,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4170760,,0,374.46,0,3.59,5c,COc1ccccc1-c1cnc2cc(OC)c(S(=O)(=O)C(C)(C)C)cn12,IC50,'=',460,nM,6.34,,,UO_0000065,16.92,0.33,2.75,9.07,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4160817,,0,394.88,0,3.94,5n,COc1cc2ncc(-c3ccc(O)c(Cl)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',5,nM,8.3,,,UO_0000065,21.02,0.44,4.36,10.26,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4171039,,0,401.49,0,3.54,6d,COc1cc2ncc(-c3cccc(NC(C)=O)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',21,nM,7.68,,,UO_0000065,19.12,0.37,4.14,8.55,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4285462,,0,358.47,0,3.89,6,Cc1[nH]nc(Nc2ccnc3ccc(S(=O)(=O)C(C)(C)C)cc23)c1C,IC50,'=',100,nM,7,,,UO_0000065,19.53,0.38,3.11,7.98,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4160116,,0,374.46,0,3.59,5d,COc1cccc(-c2cnc3cc(OC)c(S(=O)(=O)C(C)(C)C)cn23)c1,IC50,'=',40,nM,7.4,,,UO_0000065,19.76,0.39,3.81,10.58,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4283104,,0,344.44,0,3.58,5,Cc1cc(Nc2ccnc3ccc(S(=O)(=O)C(C)(C)C)cc23)n[nH]1,IC50,'=',742,nM,6.13,,,UO_0000065,17.8,0.35,2.55,6.99,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4289904,,0,418.52,0,3.26,9,Cc1[nH]nc(Nc2ccnc3cc(OCCO)c(S(=O)(=O)C(C)(C)C)cc23)c1C,IC50,'=',15,nM,7.82,,,UO_0000065,18.69,0.37,4.56,6.68,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4285837,,0,386.52,0,4.45,12,CCc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,IC50,'=',154,nM,6.81,,,UO_0000065,17.63,0.34,2.36,7.76,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4282034,,0,402.52,0,4.29,8,CCOc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,IC50,'=',41,nM,7.39,,,UO_0000065,18.35,0.36,3.1,7.62,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4159424,,0,462.88,0,4.15,7d,CC(C)(C)S(=O)(=O)c1cn2c(-c3cc(N)nc(Cl)c3)cnc2cc1OCC(F)(F)F,IC50,'=',7,nM,8.15,,,UO_0000065,17.62,0.37,4,8.19,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4167668,,0,384.46,0,3.46,6b,COc1cc2ncc(-c3ccc4[nH]ncc4c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',20,nM,7.7,,,UO_0000065,20.03,0.39,4.24,8.62,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4292228,,0,432.55,0,3.92,10,COCCOc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,IC50,'=',5,nM,8.3,,,UO_0000065,19.19,0.38,4.38,7.82,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4281602,,0,442.46,0,4.79,11,Cc1[nH]nc(Nc2ccnc3cc(OC(F)(F)F)c(S(=O)(=O)C(C)(C)C)cc23)c1C,IC50,'=',446,nM,6.35,,,UO_0000065,14.35,0.29,1.56,6.55,FALSE,CHEMBL4269599,Inhibition of RIPK2 in human whole blood assessed as reduction in MDP-stimulated TNFalpha levels incubated for 30 mins followed by MDP addition measured after 5 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4266012,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4173646,,0,360.44,0,2.56,6e,COc1cc2ncc(-c3ccnc(N)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',29,nM,7.54,,,UO_0000065,20.91,0.41,4.98,7.57,FALSE,CHEMBL4135591,Inhibition of RIPK2 in human PBMCs assessed as reduction in MDP-stimulated IL8 secretion measured after 18 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4167365,,0,374.46,0,3.59,5e,COc1ccc(-c2cnc3cc(OC)c(S(=O)(=O)C(C)(C)C)cn23)cc1,IC50,'=',130,nM,6.89,,,UO_0000065,18.39,0.36,3.3,9.85,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4173646,,0,360.44,0,2.56,6e,COc1cc2ncc(-c3ccnc(N)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',29,nM,7.54,,,UO_0000065,20.91,0.41,4.98,7.57,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4167668,,0,384.46,0,3.46,6b,COc1cc2ncc(-c3ccc4[nH]ncc4c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',130,nM,6.89,,,UO_0000065,17.91,0.35,3.43,7.71,FALSE,CHEMBL4135591,Inhibition of RIPK2 in human PBMCs assessed as reduction in MDP-stimulated IL8 secretion measured after 18 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL1078785,,0,271.71,0,3.24,1,O=C(Nc1ccccc1Cl)c1cnn2ccccc12,IC50,'=',1500,nM,5.82,,,UO_0000065,21.43,0.42,2.58,12.55,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4176853,,0,435.93,0,4.19,6g,COc1cc2ncc(-c3cc(Cl)cc(NC(C)=O)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',2,nM,8.7,,,UO_0000065,19.95,0.41,4.51,9.69,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4172092,,0,408.91,0,4.24,5o,COc1cc(Cl)cc(-c2cnc3cc(OC)c(S(=O)(=O)C(C)(C)C)cn23)c1,IC50,'=',45,nM,7.35,,,UO_0000065,17.97,0.37,3.11,10.51,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4176853,,0,435.93,0,4.19,6g,COc1cc2ncc(-c3cc(Cl)cc(NC(C)=O)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',9,nM,8.05,,,UO_0000065,18.46,0.38,3.86,8.96,FALSE,CHEMBL4135591,Inhibition of RIPK2 in human PBMCs assessed as reduction in MDP-stimulated IL8 secretion measured after 18 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4171039,,0,401.49,0,3.54,6d,COc1cc2ncc(-c3cccc(NC(C)=O)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',32,nM,7.5,,,UO_0000065,18.67,0.37,3.95,8.35,FALSE,CHEMBL4135591,Inhibition of RIPK2 in human PBMCs assessed as reduction in MDP-stimulated IL8 secretion measured after 18 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4165728,,0,402.48,0,2.94,6f,COc1cc2ncc(-c3ccnc(NC(C)=O)c3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',40,nM,7.4,,,UO_0000065,18.38,0.36,4.46,7.21,FALSE,CHEMBL4135591,Inhibition of RIPK2 in human PBMCs assessed as reduction in MDP-stimulated IL8 secretion measured after 18 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4162913,,0,401.49,0,3.48,2,COc1cc2ncc(C(=O)Nc3ccccc3C)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',24,nM,7.62,,,UO_0000065,18.98,0.37,4.14,8.49,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
CHEMBL4166930,,0,387.46,0,2.68,5h,COc1cc2ncc(-c3ccc(C(N)=O)cc3)n2cc1S(=O)(=O)C(C)(C)C,IC50,'=',160,nM,6.8,,,UO_0000065,17.54,0.34,4.12,6.55,FALSE,CHEMBL4135584,Inhibition of full length RIPK2 (unknown origin) pretreated for 30 mins followed by ATP addition measured after 2 hrs by ADP-d2 tracer based fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5014,Serine/threonine-protein kinase RIPK2,Homo sapiens,SINGLE PROTEIN,CHEMBL4130524,1,Scientific Literature,ACS Med Chem Lett,2017,None,
