Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4456888,,0,327.81,0,3.26,rac-64,Cn1c(C(=O)NC(CN)c2ccccc2)cc2cc(Cl)ccc21,IC50,'=',39600,nM,4.4,,,UO_0000065,13.43,0.26,1.14,7.33,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4457646,,0,372.42,0,4.52,49,C[C@@H](NC(=O)c1cc2c3ccccc3ccc2n1C)c1ccc(C(=O)O)cc1,IC50,'=',58,nM,7.24,,,UO_0000065,19.43,0.35,2.72,10.15,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4458092,,0,305.38,0,3.58,(R)-11,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccccc1,IC50,'=',22000,nM,4.66,,,UO_0000065,15.25,0.28,1.08,9.93,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4458393,,0,427.48,0,2.44,43,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(S(=O)(=O)CC(=O)O)cc1,IC50,'=',25,nM,7.6,,,UO_0000065,17.78,0.35,5.16,6.42,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4460438,,0,403.44,0,2.63,27,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2C(=O)CNC2=O)cc1,IC50,'=',2300,nM,5.64,,,UO_0000065,13.98,0.26,3.01,5.85,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4460522,,0,404.83,0,4.17,55,COc1cc(F)c(Cl)c2cc(C(=O)N[C@H](C)c3ccc(C(=O)O)cc3)n(C)c12,IC50,'=',123,nM,6.91,,,UO_0000065,17.07,0.34,2.74,8.58,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4466603,,0,320.4,0,3.16,20,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N)cc1,IC50,'=',38100,nM,4.42,,,UO_0000065,13.79,0.25,1.26,6.06,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4467246,,0,448.93,0,3.49,59,Cc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(S(=O)(=O)CC(=O)O)cc3)n(C)c2c1,IC50,'=',3,nM,8.52,,,UO_0000065,18.98,0.39,5.03,8.08,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4469992,,0,391.25,0,4.67,51,C[C@@H](NC(=O)c1cc2c(Cl)c(Cl)ccc2n1C)c1ccc(C(=O)O)cc1,IC50,'=',30,nM,7.52,,,UO_0000065,19.23,0.4,2.85,10.55,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4471731,,0,342.83,0,3.68,66,C[C@@H](O)[C@@H](NC(=O)c1cc2cc(Cl)ccc2n1C)c1ccccc1,IC50,'=',12100,nM,4.92,,,UO_0000065,14.34,0.28,1.24,9.06,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4473052,,0,384.86,0,4.58,53,CCc1cc(Cl)c2cc(C(=O)N[C@H](C)c3ccc(C(=O)O)cc3)n(C)c2c1,IC50,'=',30,nM,7.52,,,UO_0000065,19.55,0.38,2.94,10.55,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4473931,,0,406.49,0,2.12,23,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N2C[C@H](O)[C@H](O)C2)cc1,IC50,'=',5200,nM,5.28,,,UO_0000065,13,0.24,3.16,5.83,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4474620,,0,370.84,0,4.33,50,Cc1cc2c(cc1Cl)cc(C(=O)N[C@H](C)c1ccc(C(=O)O)cc1)n2C,IC50,'=',51,nM,7.29,,,UO_0000065,19.66,0.38,2.96,10.22,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4475246,,0,335.36,0,2.72,16,Cn1nc(-c2ccccc2)cc1C(=O)NCc1ccc(C(=O)O)cc1,IC50,'=',5700,nM,5.24,,,UO_0000065,15.64,0.29,2.52,6.23,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4476414,,0,349.39,0,3.28,rac-17,CC(NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(C(=O)O)cc1,IC50,'=',900,nM,6.05,,,UO_0000065,17.3,0.32,2.77,7.18,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4518793,,0,350.38,0,3.49,19,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc([N+](=O)[O-])cc1,IC50,'=',55400,nM,4.26,,,UO_0000065,12.15,0.22,0.77,4.73,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4519850,,0,384.46,0,2.23,rac-18,CC(NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(S(N)(=O)=O)cc1,IC50,'=',4300,nM,5.37,,,UO_0000065,13.96,0.27,3.14,5.01,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4520181,,0,440.81,0,4.92,47,C[C@@H](NC(=O)c1cc2cc(Cl)cc(OC(F)(F)F)c2n1C)c1ccc(C(=O)O)cc1,IC50,'=',824,nM,6.08,,,UO_0000065,13.8,0.28,1.16,7.55,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4521090,,0,456.52,0,2.43,41,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(N(CC(=O)O)S(C)(=O)=O)cc1,IC50,'=',1400,nM,5.85,,,UO_0000065,12.82,0.25,3.42,4.81,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4522467,,0,386.45,0,4.83,56,Cc1cc2c(cc(C(=O)N[C@H](C)c3ccc(C(=O)O)cc3)n2C)c2ccccc12,IC50,'=',28,nM,7.55,,,UO_0000065,19.54,0.36,2.72,10.59,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4524921,,0,363.42,0,3.45,14,Cn1nc(-c2ccccc2)cc1C(=O)NC(C)(C)c1ccc(C(=O)O)cc1,IC50,'=',1300,nM,5.89,,,UO_0000065,16.2,0.3,2.44,6.99,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4528065,,0,348.41,0,2.68,34,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(C(N)=O)cc1,IC50,'=',3100,nM,5.51,,,UO_0000065,15.81,0.29,2.83,6.12,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4528650,,0,426.5,0,2.27,39,C[C@@H](NC(=O)c1cc(-c2ccccc2)nn1C)c1ccc(C(=O)NS(C)(=O)=O)cc1,IC50,'=',300,nM,6.52,,,UO_0000065,15.29,0.3,4.25,5.92,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4531432,,0,335.41,0,3.59,33,COc1ccc([C@@H](C)NC(=O)c2cc(-c3ccccc3)nn2C)cc1,IC50,'=',16200,nM,4.79,,,UO_0000065,14.28,0.26,1.2,8.53,FALSE,CHEMBL4375167,Inhibition of N-terminal His6-tagged human PHGDH (4 to 315 residues) assessed as effect on NADH fluorescence incubated for 2 hrs using 3-PG substrate in presence of 19 uM NAD+ and PSAT1 by diaphorase based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,Homo sapiens,SINGLE PROTEIN,CHEMBL4373702,1,Scientific Literature,J Med Chem,2019,None,
