Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4642428,,0,487.46,0,4.5,(+)-20,CC[C@@](O)(c1cn(C(C)c2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',12,nM,7.92,,,UO_0000065,16.25,0.31,3.42,7.41,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3892073,,0,377.38,0,2.79,25,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)cc2n1,IC50,'=',20,nM,7.7,,,UO_0000065,20.4,0.38,4.91,8.25,FALSE,CHEMBL4620122,Negative allosteric modulation of human mGluR2 by GTPgammaS binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3892073,,0,377.38,0,2.79,25,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)cc2n1,IC50,'=',9,nM,8.05,,,UO_0000065,21.32,0.39,5.26,8.62,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4642338,,0,474.42,0,3.33,19,CC[C@@](O)(c1nnn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)n1)C(F)(F)F,IC50,'=',16,nM,7.8,,,UO_0000065,16.43,0.31,4.47,6.51,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4637618,,0,472.44,0,4.54,18,CC[C@@](O)(c1cnn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)c1)C(F)(F)F,IC50,'=',10,nM,8,,,UO_0000065,16.93,0.32,3.46,8.51,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3919306,,0,385.39,0,3.98,22,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCC(F)(F)C3)cc2n1,IC50,'=',61,nM,7.21,,,UO_0000065,18.72,0.35,3.23,12.18,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4640203,,0,473.43,0,3.94,1,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',13,nM,7.89,,,UO_0000065,16.66,0.32,3.95,7.38,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4647980,,0,489.89,0,4.45,13,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(Cl)cc4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',25,nM,7.6,,,UO_0000065,15.52,0.31,3.15,7.11,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4646222,,0,497.52,0,4.92,14,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(C(C)C)cc4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',2700,nM,5.57,,,UO_0000065,11.19,0.21,0.65,5.21,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4642428,,0,487.46,0,4.5,(-)-20,CC[C@@](O)(c1cn(C(C)c2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',19,nM,7.72,,,UO_0000065,15.84,0.3,3.22,7.22,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4634351,,0,280.26,0,2.38,32,O=c1[nH]nc2nc(-c3ccc(F)cc3)c3ccccc3n12,IC50,'=',1378,nM,5.86,,,UO_0000065,20.91,0.38,3.48,9.3,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3973949,,0,391.4,0,3.18,27,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCCC3=O)cc2n1,IC50,'=',21,nM,7.68,,,UO_0000065,19.62,0.36,4.5,8.22,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4634754,,0,472.44,1,5.04,4,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(C)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',238,nM,6.62,,,UO_0000065,14.02,0.27,1.58,8.19,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4644424,,0,507.88,1,4.59,15,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(Cl)cc4F)cc(C(N)=O)nc3c2)nn1)C(F)(F)F,IC50,'=',19,nM,7.72,,,UO_0000065,15.2,0.3,3.13,7.22,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4109248,,0,472.44,0,4.54,17,CC[C@@](O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1)C(F)(F)F,IC50,'=',16,nM,7.8,,,UO_0000065,16.5,0.31,3.26,8.29,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4635528,,0,363.39,0,3.26,24,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCCC3=O)cc2n1,IC50,'=',91,nM,7.04,,,UO_0000065,19.38,0.36,3.78,9.23,FALSE,CHEMBL4620114,Negative allosteric modulation of human mGluR2 by FLIPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5137,Metabotropic glutamate receptor 2,Homo sapiens,SINGLE PROTEIN,CHEMBL4619715,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
