Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4634749,,0,257.33,0,3.92,20m,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(C)C)c1,IC50,'=',360,nM,6.44,,,UO_0000065,25.04,0.46,2.52,15.26,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645103,,0,271.36,0,4.09,20n,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(C)(C)C)c1,IC50,'=',460,nM,6.34,,,UO_0000065,23.35,0.43,2.25,15.01,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645501,,0,216.24,0,1.47,25h,N#Cc1cccc(N2CCC(C(=O)O)C2)c1,IC50,'=',42000,nM,4.38,,,UO_0000065,20.24,0.37,2.91,6.8,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4640525,,0,294.56,0,3.56,25t,O=C(O)C1CCN(c2ccc(Cl)c(Cl)c2Cl)C1,IC50,'=',600,nM,6.22,,,UO_0000065,21.12,0.5,2.66,15.35,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645808,,0,201.22,0,2.48,19,Cc1c(C(=O)O)ccn1-c1ccccc1,IC50,'=',3800,nM,5.42,,,UO_0000065,26.94,0.49,2.94,12.83,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4640339,,0,215.25,0,2.54,22,Cc1c(C(=O)O)ccn1Cc1ccccc1,IC50,'=',3100,nM,5.51,,,UO_0000065,25.59,0.47,2.97,13.04,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646239,,0,229.28,0,3.1,20e,Cc1ccccc1-n1c(C)cc(C(=O)O)c1C,IC50,'=',2200,nM,5.66,,,UO_0000065,24.68,0.45,2.56,13.4,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL3495655,,0,245.28,0,2.8,20o,COc1cccc(-n2c(C)cc(C(=O)O)c2C)c1,IC50,'=',1500,nM,5.82,,,UO_0000065,23.74,0.44,3.02,11.32,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4636423,,0,274.71,0,3.32,20cc,Cc1cc(C(=O)O)c(C)n1-c1cccc(Cl)c1C#N,IC50,'=',2000,nM,5.7,,,UO_0000065,20.75,0.41,2.38,8.63,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4644438,,0,317.69,0,4.46,20dd,Cc1cc(C(=O)O)c(C)n1-c1ccc(C(F)(F)F)c(Cl)c1,IC50,'=',1500,nM,5.82,,,UO_0000065,18.33,0.38,1.36,13.79,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4641616,,0,260.12,0,2.9,25o,O=C(O)C1CCN(c2cc(Cl)cc(Cl)c2)C1,IC50,'=',11000,nM,4.96,,,UO_0000065,19.06,0.42,2.06,12.23,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4642774,,0,333.7,0,3.03,30,O=c1[nH]nc(C2CCN(c3ccc(Cl)c(C(F)(F)F)c3)C2)o1,IC50,'=',4200,nM,5.38,,,UO_0000065,16.11,0.33,2.35,8.65,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4636139,,0,389.81,0,2.49,28j,CN1CCN(C(=O)C2CCN(c3ccc(Cl)c(C(F)(F)F)c3)C2)CC1=O,IC50,'=',3100,nM,5.51,,,UO_0000065,14.13,0.29,3.02,12.56,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646972,,0,284.14,0,4.1,20r,Cc1cc(C(=O)O)c(C)n1-c1cccc(Cl)c1Cl,IC50,'=',220,nM,6.66,,,UO_0000065,23.43,0.51,2.56,15.77,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646472,,0,260.12,0,2.9,25n,O=C(O)C1CCN(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',1200,nM,5.92,,,UO_0000065,22.76,0.51,3.02,14.6,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4639496,,0,284.14,0,4.1,20t,Cc1cc(C(=O)O)c(C)n1-c1cc(Cl)ccc1Cl,IC50,'=',1700,nM,5.77,,,UO_0000065,20.31,0.44,1.67,13.66,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4637428,,0,284.14,0,4.1,20u,Cc1cc(C(=O)O)c(C)n1-c1c(Cl)cccc1Cl,IC50,'=',2300,nM,5.64,,,UO_0000065,19.84,0.43,1.54,13.35,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4632811,,0,209.22,0,1.74,25i,O=C(O)C1CCN(c2ccc(F)cc2)C1,IC50,'=',15000,nM,4.82,,,UO_0000065,23.06,0.44,3.08,11.9,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL247338,,0,125.13,0,1.02,14,Cc1cc(C(=O)O)c[nH]1,IC50,'=',100000,nM,4,,,UO_0000065,31.97,0.61,2.98,7.53,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4647473,,0,233.31,0,2.72,25f,CC(C)c1cccc(N2CCC(C(=O)O)C2)c1,IC50,'=',57000,nM,4.24,,,UO_0000065,18.19,0.34,1.52,10.47,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4641063,,0,275.23,0,2.5,25g,O=C(O)C1CCN(c2cccc(OC(F)(F)F)c2)C1,IC50,'=',63000,nM,4.2,,,UO_0000065,15.26,0.3,1.7,8.44,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4644370,,0,260.12,0,2.9,25j,O=C(O)C1CCN(c2cccc(Cl)c2Cl)C1,IC50,'=',8000,nM,5.1,,,UO_0000065,19.59,0.44,2.2,12.57,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4632764,,0,293.67,0,3.27,27,O=C(O)[C@@H]1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1,IC50,'=',280,nM,6.55,,,UO_0000065,22.31,0.47,3.28,16.16,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4632603,,0,350.77,0,2.95,28b,COCCNC(=O)C1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1,IC50,'=',3500,nM,5.46,,,UO_0000065,15.55,0.32,2.51,13.12,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4637177,,0,362.78,0,3.04,28g,O=C(C1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1)N1CCOCC1,IC50,'=',9700,nM,5.01,,,UO_0000065,13.82,0.29,1.97,15.29,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645998,,0,388.82,0,3.29,28h,O=C(C1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1)N1CC2COCC2C1,IC50,'=',3100,nM,5.51,,,UO_0000065,14.17,0.29,2.22,16.8,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646068,,0,139.15,0,1.33,16,Cc1c[nH]c(C)c1C(=O)O,IC50,'=',100000,nM,4,,,UO_0000065,28.75,0.55,2.67,7.53,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL1329864,,0,215.25,0,2.79,20,Cc1cc(C(=O)O)c(C)n1-c1ccccc1,IC50,'=',1700,nM,5.77,,,UO_0000065,26.8,0.49,2.98,13.66,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4639509,,0,259.31,0,3.19,20p,CCOc1cccc(-n2c(C)cc(C(=O)O)c2C)c1,IC50,'=',640,nM,6.19,,,UO_0000065,23.89,0.45,3,12.04,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4643979,,0,240.26,0,2.66,20q,Cc1cc(C(=O)O)c(C)n1-c1cccc(C#N)c1,IC50,'=',3100,nM,5.51,,,UO_0000065,22.93,0.42,2.85,8.34,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4636171,,0,267.69,0,3.58,20x,Cc1cc(C(=O)O)c(C)n1-c1cccc(Cl)c1F,IC50,'=',380,nM,6.42,,,UO_0000065,23.98,0.49,2.84,15.2,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
