Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL192359,,0,329.83,0,3.9,AC7954,CN(C)CCC1(c2ccc(Cl)cc2)Cc2ccccc2C(=O)O1,EC50,'=',1122.02,nM,5.95,,,UO_0000065,18.04,0.35,2.05,20.14,TRUE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL206811,,0,407.95,1,5.82,7d,CN(C)CCC(NC(=O)Nc1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',144.54,nM,6.84,,,UO_0000065,16.77,0.32,1.02,15.42,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL205628,,0,360.84,0,3.49,5p,CN(C)CCC(NC(=O)c1ccc2c(c1)OCO2)c1ccc(Cl)cc1,EC50,'=',2137.96,nM,5.67,,,UO_0000065,15.71,0.31,2.18,11.16,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203626,,0,408.93,1,5.56,5m,CN(C)CCC(NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',66.07,nM,7.18,,,UO_0000065,17.56,0.34,1.62,17.27,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL206719,,0,367.88,1,5.34,4y,CN(C)CCC(OC(=O)c1cccc2ccccc12)c1ccc(Cl)cc1,EC50,'=',2290.87,nM,5.64,,,UO_0000065,15.33,0.3,0.3,19.09,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203051,,0,400.83,1,5.6,6c,CN(C)CCC(OC(=O)Nc1ccc(C(F)(F)F)cc1)c1ccc(Cl)cc1,EC50,'=',251.19,nM,6.6,,,UO_0000065,16.47,0.33,1,15.88,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL205201,,0,344.89,0,4.38,5g,Cc1cccc(C(=O)NC(CCN(C)C)c2ccc(Cl)cc2)c1C,EC50,'=',3630.78,nM,5.44,,,UO_0000065,15.77,0.31,1.06,16.82,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL383698,,0,423.94,1,5.95,7m,CN(C)CCC(NC(=O)Nc1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',109.65,nM,6.96,,,UO_0000065,16.42,0.32,1.01,12.99,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL206371,,0,365.3,0,4.72,5i,Cc1c(Cl)cccc1C(=O)NC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',1737.8,nM,5.76,,,UO_0000065,15.77,0.33,1.04,17.81,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL377938,,0,366.91,0,3.62,8v,Cc1ccc(S(=O)(=O)NC(CCN(C)C)c2ccc(Cl)cc2)cc1,EC50,'=',6456.54,nM,5.19,,,UO_0000065,14.15,0.3,1.57,10.5,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL555609,,0,345.87,0,4.75,4f,CCc1ccccc1C(=O)OC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',1288.25,nM,5.89,,,UO_0000065,17.03,0.34,1.14,19.94,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL274508,,0,366.29,1,5.15,4i,Cc1c(Cl)cccc1C(=O)OC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',1122.02,nM,5.95,,,UO_0000065,16.24,0.34,0.8,20.14,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203937,,0,382.89,1,5.73,6e,CN(C)CCC(OC(=O)Nc1ccc2ccccc2c1)c1ccc(Cl)cc1,EC50,'=',524.81,nM,6.28,,,UO_0000065,16.4,0.32,0.55,15.11,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL382401,,0,344.89,0,4.38,5j,Cc1ccc(C)c(C(=O)NC(CCN(C)C)c2ccc(Cl)cc2)c1,EC50,'=',2884.03,nM,5.54,,,UO_0000065,16.06,0.32,1.16,17.13,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203080,,0,392.93,1,5.43,(-)-5d,CN(C)CC[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',1445.44,nM,5.84,,,UO_0000065,14.86,0.28,0.41,18.06,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL205859,,0,385.81,1,5.21,4c,CN(C)CCC(OC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(Cl)cc1,EC50,'=',1737.8,nM,5.76,,,UO_0000065,14.93,0.3,0.55,19.5,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203106,,0,361.87,0,4.16,7u,COc1cccc(NC(=O)NC(CCN(C)C)c2ccc(Cl)cc2)c1,EC50,'=',1348.96,nM,5.87,,,UO_0000065,16.22,0.32,1.71,10.95,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL383326,,0,424.93,1,6.37,6m,CN(C)CCC(OC(=O)Nc1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',190.55,nM,6.72,,,UO_0000065,15.81,0.31,0.35,13.23,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL205991,,0,393.91,1,5.86,4d,CN(C)CCC(OC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',524.81,nM,6.28,,,UO_0000065,15.94,0.31,0.42,21.26,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL382477,,0,345.87,0,3.83,7n,CN(C)CCC(NC(=O)NCc1ccccc1)c1ccc(Cl)cc1,EC50,'=',1995.26,nM,5.7,,,UO_0000065,16.48,0.32,1.87,12.85,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL203528,,0,408.93,1,6.25,6d,CN(C)CCC(OC(=O)Nc1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,EC50,'=',269.15,nM,6.57,,,UO_0000065,16.07,0.31,0.32,15.8,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL207882,,0,331.84,0,4.5,4a,Cc1ccccc1C(=O)OC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',1698.24,nM,5.77,,,UO_0000065,17.39,0.34,1.27,19.53,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL425592,,0,399.84,1,5.17,7c,CN(C)CCC(NC(=O)Nc1ccc(C(F)(F)F)cc1)c1ccc(Cl)cc1,EC50,'=',117.49,nM,6.93,,,UO_0000065,17.33,0.35,1.76,15.62,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL206551,,0,381.91,1,5.31,7e,CN(C)CCC(NC(=O)Nc1ccc2ccccc2c1)c1ccc(Cl)cc1,EC50,'=',288.4,nM,6.54,,,UO_0000065,17.12,0.33,1.23,14.74,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL206597,,0,346.86,0,4.26,6n,CN(C)CCC(OC(=O)NCc1ccccc1)c1ccc(Cl)cc1,EC50,'=',2137.96,nM,5.67,,,UO_0000065,16.35,0.32,1.41,13.64,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL383258,,0,331.84,0,4.5,4v,Cc1ccc(C(=O)OC(CCN(C)C)c2ccc(Cl)cc2)cc1,EC50,'=',2754.23,nM,5.56,,,UO_0000065,16.76,0.33,1.06,18.82,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL204516,,0,370.88,0,4.68,4aa,CN(C)CCC(OC(=O)c1cn(C)c2ccccc12)c1ccc(Cl)cc1,EC50,'=',1513.56,nM,5.82,,,UO_0000065,15.69,0.31,1.14,16.88,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL208436,,0,410.74,1,5.26,4x,Cc1cc(Br)ccc1C(=O)OC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',1071.52,nM,5.97,,,UO_0000065,14.53,0.34,0.71,20.21,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL382688,,0,365.3,0,4.72,5r,Cc1cccc(Cl)c1C(=O)NC(CCN(C)C)c1ccc(Cl)cc1,EC50,'=',5128.61,nM,5.29,,,UO_0000065,14.48,0.3,0.57,16.36,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL380704,,0,360.89,0,4.08,5h,COc1cccc(C(=O)NC(CCN(C)C)c2ccc(Cl)cc2)c1C,EC50,'=',4265.8,nM,5.37,,,UO_0000065,14.88,0.29,1.29,12.92,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL205430,,0,344.89,0,4.38,5q,Cc1ccc(C(=O)NC(CCN(C)C)c2ccc(Cl)cc2)c(C)c1,EC50,'=',1548.82,nM,5.81,,,UO_0000065,16.85,0.33,1.43,17.97,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL380745,,0,362.86,0,4.59,6b,COc1ccc(NC(=O)OC(CCN(C)C)c2ccc(Cl)cc2)cc1,EC50,'=',1659.59,nM,5.78,,,UO_0000065,15.93,0.32,1.19,11.38,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL208512,,0,345.87,0,4.81,4g,Cc1cccc(C(=O)OC(CCN(C)C)c2ccc(Cl)cc2)c1C,EC50,'=',1148.15,nM,5.94,,,UO_0000065,17.17,0.34,1.13,20.11,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL377973,,0,388.94,1,5.88,6t,CN(C)CCC(OC(=O)Nc1ccc(C(C)(C)C)cc1)c1ccc(Cl)cc1,EC50,'=',1819.7,nM,5.74,,,UO_0000065,14.76,0.29,-0.14,13.81,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
CHEMBL204988,,0,384.83,0,4.78,5c,CN(C)CCC(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(Cl)cc1,EC50,'=',77.62,nM,7.11,,,UO_0000065,18.48,0.37,2.33,21.99,FALSE,CHEMBL861584,Activity against human urotensin-2 receptor expressed in NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NIH3T3,None,,,,CHEMBL3764,Urotensin II receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146083,1,Scientific Literature,J. Med. Chem.,2006,CHEMBL3307716,
