Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3718541,,0,442.44,1,6,100,CC(C)Oc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,AC50,'=',471,nM,6.33,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715526,,0,508.54,2,5.6,176,CCSc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,AC50,'=',529,nM,6.28,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3719197,,0,460.48,1,6.2,173,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(SC(F)(F)F)c1,AC50,'=',666,nM,6.18,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717047,,0,385.42,0,4.46,170,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C#N)c1,AC50,'=',666,nM,6.18,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715743,,0,493.46,0,4.28,151,CCOc1ccccc1C(=O)Nc1ccncc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,AC50,'=',747,nM,6.13,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715345,,0,486.31,1,5.19,166,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(I)c1,AC50,'=',747,nM,6.13,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718664,,0,476.45,1,7,101,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)c1ccccc1Oc1ccccc1,AC50,'=',747,nM,6.13,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716540,,0,458.44,1,5.24,103,COCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1,AC50,'=',747,nM,6.13,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717071,,0,429.35,1,5.12,87,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccc([N+](=O)[O-])c1,AC50,'=',1060,nM,5.97,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716462,,0,454.47,0,4.75,29,O=C(Nc1cccc(S(=O)(=O)C(F)(F)F)c1)c1ccccc1NC(=O)C1CCCCC1,AC50,'=',1060,nM,5.97,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3714858,,0,416.52,1,5.89,167,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(C)(C)C)c1,AC50,'=',1060,nM,5.97,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717178,,0,468.35,1,6.11,98,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)c1ccccc1OC(F)(F)F,AC50,'=',1180,nM,5.93,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716450,,0,384.36,1,5.21,57,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,AC50,'=',1320,nM,5.88,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718995,,0,392.48,0,4.92,156,COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(SC)c1,AC50,'=',1330,nM,5.88,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718384,,0,612.65,2,6.14,108,CC(C)(C)OC(=O)N1CCN(CCOc2ccccc2C(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)CC1,AC50,'=',1330,nM,5.88,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718077,,0,429.35,1,5.12,89,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])cc1,AC50,'=',1490,nM,5.83,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717338,,0,400.48,1,5.62,169,C/C=C\c1cccc(NC(=O)c2ccccc2NC(=O)c2ccccc2OCC)c1,AC50,'=',1490,nM,5.83,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715203,,0,493.46,0,4.28,149,CCOc1ccccc1C(=O)Nc1ncccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,AC50,'=',1670,nM,5.78,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718061,,0,463.25,1,5.97,84,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccc(Br)c1,AC50,'=',1670,nM,5.78,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715489,,0,409.37,1,5.08,91,N#Cc1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)cc1,AC50,'=',1670,nM,5.78,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718728,,0,390.39,1,5.27,65,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccs1,AC50,'=',1880,nM,5.73,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717590,,0,418.8,1,5.86,81,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccc(Cl)c1,AC50,'=',1880,nM,5.73,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717723,,0,422.47,1,6.07,28,O=C(Nc1cccc(SC(F)(F)F)c1)c1ccccc1NC(=O)C1CCCCC1,AC50,'=',1880,nM,5.73,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716394,,0,414.38,1,5.22,75,COc1cccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)c1,AC50,'=',1880,nM,5.73,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3714976,,0,409.37,1,5.08,90,N#Cc1cccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)c1,AC50,'=',2100,nM,5.68,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716808,,0,400.48,1,5.62,168,C/C=C/c1cccc(NC(=O)c2ccccc2NC(=O)c2ccccc2OCC)c1,AC50,'=',2110,nM,5.68,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3719257,,0,404.43,1,5.87,56,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)C1CCCCCC1,AC50,'=',2110,nM,5.68,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3717683,,0,500.52,1,3.95,147,CCOc1ccccc1C(=O)NC1SC=CC1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,AC50,'=',2360,nM,5.63,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3718740,,0,404.43,1,5.72,54,CC1CCC(C(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)CC1,AC50,'=',2360,nM,5.63,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3715664,,0,374.32,0,4.8,64,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccco1,AC50,'=',2360,nM,5.63,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3719295,,0,376.38,1,5.09,53,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)C1CCCC1,AC50,'=',2360,nM,5.63,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
CHEMBL3716811,,0,478.49,1,5.24,145,CCOc1ccccc1C(=O)Nc1ccccc1CNc1cccc(S(=O)(=O)C(F)(F)F)c1,AC50,'=',2650,nM,5.58,,,UO_0000065,,,,,FALSE,CHEMBL3720764,Agonist activity at RXFP1 receptor (unknown origin) expressed in HEK293 cells assessed as stimulation of cAMP production incubated for 30 mins by TR-FRET based HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1293316,Relaxin receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3714716,38,Patent Bioactivity Data,,2015,CHEMBL3307715,
