Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4645088,,0,225.68,0,2.25,10,O=C(O)C1CCN(c2ccccc2Cl)C1,IC50,'=',19000,nM,4.72,,,UO_0000065,20.92,0.43,2.47,11.65,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4642198,,0,225.68,0,2.25,25a,O=C(O)C1CCN(c2cccc(Cl)c2)C1,IC50,'=',14000,nM,4.85,,,UO_0000065,21.51,0.44,2.6,11.97,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4644041,,0,368.73,0,3.66,28e,O=C(C1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1)N1CC(F)(F)C1,IC50,'=',260,nM,6.58,,,UO_0000065,17.86,0.37,2.93,27.96,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645808,,0,201.22,0,2.48,19,Cc1c(C(=O)O)ccn1-c1ccccc1,IC50,'=',3800,nM,5.42,,,UO_0000065,26.94,0.49,2.94,12.83,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4640339,,0,215.25,0,2.54,22,Cc1c(C(=O)O)ccn1Cc1ccccc1,IC50,'=',3100,nM,5.51,,,UO_0000065,25.59,0.47,2.97,13.04,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL3495655,,0,245.28,0,2.8,20o,COc1cccc(-n2c(C)cc(C(=O)O)c2C)c1,IC50,'=',1500,nM,5.82,,,UO_0000065,23.74,0.44,3.02,11.32,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4641616,,0,260.12,0,2.9,25o,O=C(O)C1CCN(c2cc(Cl)cc(Cl)c2)C1,IC50,'=',11000,nM,4.96,,,UO_0000065,19.06,0.42,2.06,12.23,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4637531,,0,384.91,0,2.48,5j,Cc1sc2ncnc(SCC(=O)N3CC(=O)NC(C)(C)C3)c2c1Cl,IC50,'=',450,nM,6.35,,,UO_0000065,16.49,0.36,3.87,8.44,FALSE,CHEMBL4610952,Inhibition of human His6-tagged NOTUM (81 to 451 residues) Cys330Ser mutant transfected in HEK293S cells using OPTS as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4610015,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4637948,,0,370.89,0,2.39,5m,CCN1CN(C(=O)CSc2ncnc3sc(C)c(Cl)c23)CC1=O,IC50,'=',2.6,nM,8.59,,,UO_0000065,23.15,0.51,6.2,12.93,FALSE,CHEMBL4610952,Inhibition of human His6-tagged NOTUM (81 to 451 residues) Cys330Ser mutant transfected in HEK293S cells using OPTS as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4610015,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4633749,,0,243.68,0,1.79,14,O=C(O)CSc1ncnc2[nH]cc(Cl)c12,IC50,'=',20000,nM,4.7,,,UO_0000065,19.28,0.43,2.91,5.96,FALSE,CHEMBL4610952,Inhibition of human His6-tagged NOTUM (81 to 451 residues) Cys330Ser mutant transfected in HEK293S cells using OPTS as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4610015,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL247338,,0,125.13,0,1.02,14,Cc1cc(C(=O)O)c[nH]1,IC50,'=',100000,nM,4,,,UO_0000065,31.97,0.61,2.98,7.53,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646239,,0,229.28,0,3.1,20e,Cc1ccccc1-n1c(C)cc(C(=O)O)c1C,IC50,'=',2200,nM,5.66,,,UO_0000065,24.68,0.45,2.56,13.4,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL1329864,,0,215.25,0,2.79,20,Cc1cc(C(=O)O)c(C)n1-c1ccccc1,IC50,'=',1700,nM,5.77,,,UO_0000065,26.8,0.49,2.98,13.66,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646068,,0,139.15,0,1.33,16,Cc1c[nH]c(C)c1C(=O)O,IC50,'=',100000,nM,4,,,UO_0000065,28.75,0.55,2.67,7.53,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4639509,,0,259.31,0,3.19,20p,CCOc1cccc(-n2c(C)cc(C(=O)O)c2C)c1,IC50,'=',640,nM,6.19,,,UO_0000065,23.89,0.45,3,12.04,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4643979,,0,240.26,0,2.66,20q,Cc1cc(C(=O)O)c(C)n1-c1cccc(C#N)c1,IC50,'=',3100,nM,5.51,,,UO_0000065,22.93,0.42,2.85,8.34,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4632637,,0,205.26,0,1.91,25c,Cc1cccc(N2CCC(C(=O)O)C2)c1,IC50,'=',49000,nM,4.31,,,UO_0000065,21,0.39,2.4,10.63,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4647026,,0,293.67,0,3.27,25p,O=C(O)C1CCN(c2ccc(C(F)(F)F)c(Cl)c2)C1,IC50,'=',8500,nM,5.07,,,UO_0000065,17.27,0.36,1.8,12.51,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4637220,,0,293.67,0,3.27,26,O=C(O)[C@H]1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1,IC50,'=',110,nM,6.96,,,UO_0000065,23.7,0.5,3.69,17.16,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4635656,,0,375.78,0,2.44,28i,CN1CN(C(=O)C2CCN(c3ccc(Cl)c(C(F)(F)F)c3)C2)CC1=O,IC50,'=',1400,nM,5.85,,,UO_0000065,15.58,0.32,3.41,13.35,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL2113928,,0,229.28,0,3.1,20g,Cc1ccc(-n2c(C)cc(C(=O)O)c2C)cc1,IC50,'=',2000,nM,5.7,,,UO_0000065,24.86,0.46,2.6,13.5,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4637428,,0,284.14,0,4.1,20u,Cc1cc(C(=O)O)c(C)n1-c1c(Cl)cccc1Cl,IC50,'=',2300,nM,5.64,,,UO_0000065,19.84,0.43,1.54,13.35,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4646972,,0,284.14,0,4.1,20r,Cc1cc(C(=O)O)c(C)n1-c1cccc(Cl)c1Cl,IC50,'=',220,nM,6.66,,,UO_0000065,23.43,0.51,2.56,15.77,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4642774,,0,333.7,0,3.03,30,O=c1[nH]nc(C2CCN(c3ccc(Cl)c(C(F)(F)F)c3)C2)o1,IC50,'=',4200,nM,5.38,,,UO_0000065,16.11,0.33,2.35,8.65,FALSE,CHEMBL4622283,Inhibition of human Notum (S81 to T451 residues) Cys330Ser mutant expressed in HEK293S GnTI cells using OPTS as substrate incubated for 40 mins by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4619806,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4645675,,0,369.9,0,3.17,4c,O=C(CSc1ncnc2c(C3CC3)c(Cl)sc12)N1CCOCC1,IC50,'=',18,nM,7.75,,,UO_0000065,20.94,0.46,4.57,14,FALSE,CHEMBL4610952,Inhibition of human His6-tagged NOTUM (81 to 451 residues) Cys330Ser mutant transfected in HEK293S cells using OPTS as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4610015,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4635158,,0,343.86,0,2.6,5c,Cc1sc2ncnc(SCC(=O)N3CCOCC3)c2c1Cl,IC50,'=',69,nM,7.16,,,UO_0000065,20.83,0.47,4.56,12.94,FALSE,CHEMBL4610952,Inhibition of human His6-tagged NOTUM (81 to 451 residues) Cys330Ser mutant transfected in HEK293S cells using OPTS as substrate incubated for 1 hr by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,Q6P988,C330S,CHEMBL3714531,Palmitoleoyl-protein carboxylesterase NOTUM,Homo sapiens,SINGLE PROTEIN,CHEMBL4610015,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
